site_id,name,account_id,status,size,installation_date,pto_date,address,city,state,zip,timezone,latitude,longitude,owner_id,fetch_id
3707,,,,,10/15/15,,25321 Pennsylvania Ave.,Corning,CA,96021,America/Los_Angeles,39.8918713,-122.0908938,,Whiteley_
3717,Fleet Guy,,,,10/28/15,,1317 Vinci Ave.,Sacramento,CA,95838,America/Los_Angeles,38.6662041,-121.4345918,,Fleet
3718,Cochituate Village - 25 Main Street,,,,8/1/15,,25 Main St.,Wayland,MA,1778,America/New_York,42.3168982,-71.362332,,Cochituate
3736,"Railside Industries, Inc.",,,,10/1/15,,97 Railside Dr.,Weyers cave,VA,24486,America/New_York,38.2808153,-78.9286916,,
3749,Goodman Ranch,,,59.52,10/28/15,,8581 Bigelow Road,Live oak,CA,95953,America/Los_Angeles,39.293759,-121.771489,,Goodman
3750,Harvard Law School - Wasserstien,,,95.16,9/18/15,,18 Everett St.,Cambridge,MA,1238,America/New_York,42.3794399,-71.1182292,,Harvard
3751,Sacramento Valley Seed,,,160.65,11/3/15,,5498 Lurline Ave.,Williams,CA,95987,America/Los_Angeles,39.2168048,-122.191348,,Sacramento
3766,"Minuteman Trucks, Inc.",,,,12/1/15,,2181 Providence Hwy.,Walpole,MA,2081,America/New_York,42.110385,-71.246123,,Minuteman
3767,Ichigo Ichie,,,46.97,11/10/15,,837 W. Central St.,Franklin,MA,2038,America/New_York,42.0917839,-71.4308335,,Ichigo
3771,Fore Kicks - Taunton,,,296.77,9/18/15,,223 Fremont St.,Taunton,MA,2780,America/New_York,41.9292214,-71.1212825,,Fore
3773,Jake Kley,,,21.96,11/12/15,,1438 Ohm Rd.,Arbuckle,CA,95912,America/Los_Angeles,39.050792,-122.040699,,Jake
3774,Hunt Farm 202 Solar,,,,4/1/16,,207 Daniel Shays Hwy.,Orange,MA,1364,America/New_York,42.5540309,-72.2896389,,Hunt
3776,CSS PV Array,,,,11/16/15,,445 Concord Ave,Cambridge,MA,2138,America/New_York,42.3868856,-71.1386316,,
3778,Aroyan,,,57.46,11/18/15,,1423 Bedford St.,Abington,MA,2351,America/New_York,42.1413877,-70.9518007,,Aroyan
3781,Podesta - Processer,,,111.6,11/20/15,,7367 E. Mariposa Rd.,Stockton,CA,95215,America/Los_Angeles,37.9137937,-121.1863869,,
3790,Wilbur Packing,,,409.2,11/30/15,,1500 Eager Road,Live oak,CA,95953,America/Los_Angeles,39.1885369,-121.638639,,Wilbur
3793,373 - 383 West Street - Nominee Realty Trust,,,535.68,11/23/15,,373 - 383 West St.,Hopedale,MA,1747,America/New_York,42.1546502,-71.5651983,,373
3798,"Brown, Daniel",,,,12/1/15,,25291 McIntire Rd.,Clements,CA,95227,America/Los_Angeles,38.219383,-121.040213,,Brown_
3800,,,,74.48,,,,,,,,,,,Mason
3801,Wickaboag Solar,,,,4/1/15,,94 John Gilbert Rd.,West brookfield,MA,1585,America/New_York,42.2698838,-72.1691075,,Wickaboag
3805,Russo Marine,,,,12/2/15,,10 Hutchinson Dr.,Danvers,MA,1923,America/New_York,42.5529573,-70.9326672,,Russo
3819,Dennison Lubricants - Worcester,,,383.24,12/10/15,,692 Millbury St.,Worcester,MA,1607,America/New_York,42.2380762,-71.7977521,,Dennison
3821,Hancock PV,,,2258.96,12/1/15,,297 Brodie Mountain Rd.,Hancock,MA,2137,America/New_York,42.5637974,-73.284874,,Hancock
3843,Penning Farms,,,,12/21/15,,8109 Everglade Rd.,Yuba city,CA,95676,America/Los_Angeles,38.990703,-121.767264,,Penning
3844,Big Valley Ag,,,43.4,12/21/15,,954 Highway 99,Gridley,CA,95948,America/Los_Angeles,39.340532,-121.683979,,Big
3854,Saber Auto Body,,,74.36,12/30/15,,231 Bedford St.,Fall river,MA,2720,America/New_York,41.7009147,-71.151118,,Saber
3855,Cyn Environmental,,,25.2,12/30/15,,100 Tosca Dr.,Stoughton,MA,2072,America/New_York,42.1338539,-71.1257313,,Cyn
3856,Shaws Boat Yard,,,,12/30/15,,86 Main St.,Dighton,MA,2715,America/New_York,41.8145322,-71.1158394,,Shaws
3857,Christopher Lindstrom Roof Top,,,,12/30/15,,56 Worcester Rd.,Webster,MA,1570,America/New_York,42.0669847,-71.8636647,,Christopher
3858,Bellingham Plaza,,,249.86,12/18/15,,15 N. Main St.,Bellingham,MA,2019,America/New_York,42.0894465,-71.4747312,,Bellingham
3859,SED Paradigm Properties - Building 5,,,113.4,12/15/15,,555 Virginia Rd.,Concord,MA,1742,America/New_York,42.4676146,-71.3034752,,SED
3860,Cotting School,,,,12/18/15,,453 Concord Ave.,Lexington,MA,2421,America/New_York,42.4199647,-71.2373977,,Cotting
3861,SED Paradigm Properties - Building 3,,,,12/18/15,,575 Virginia Rd.,Concord,MA,1742,America/New_York,42.4672473,-71.302176,,SED
3862,SED Paradigm Properties - Building 4,,,173.25,12/18/15,,561 Virginia Rd.,Concord,MA,1742,America/New_York,42.4683167,-71.3023616,,SED
3864,,,,,,,,,,,,,,,Danna
3866,,,,1046.12,,,,,,,,,,,Goodyear
3868,Atlas Brew Works,,,62.48,1/5/16,,"2052 West Virginia Ave. N.E., Ste. 102",Washington,DC,20002,America/New_York,38.9148396,-76.9813627,,Atlas
3876,Sheep Barn,,,178.56,1/8/16,,4748 River Rd.,Colusa,CA,95932,America/Los_Angeles,39.3375839,-122.0063235,,Sheep
3881,Nestor - El Rio,,,64.8,1/4/16,,13852 E. Peltier Rd.,Acampo,CA,95220,America/Los_Angeles,38.18707,-121.145156,,
3889,SED Braun's Express,,,,1/1/16,,10 Tandem Way,Hopedale,MA,1747,America/New_York,42.1074447,-71.5093811,,SED
3890,Mercury Wire Products,,,249.6,1/14/16,,1 Mercury Dr.,Spencer,MA,1562,America/New_York,42.256608,-71.9632888,,Mercury
3891,MDP 245 Riverside Commons,,,,1/14/16,,245 River St.,Fitchburg,MA,1420,America/New_York,42.584552,-71.8173849,,MDP
3901,Headquarters,,,,1/15/16,,4622 River Rd.,Colusa,CA,95932,America/Los_Angeles,39.3346962,-122.0168594,,Headquarters
3913,Pine Creek - Shop,,,11.16,1/21/16,,7020 Cana Hwy.,Chico,CA,95973,America/Los_Angeles,39.8404202,-122.0162161,,Pine
3914,Pine Creek - 100,,,89.28,1/21/16,,7020 Cana Hwy.,Chico,CA,95928,America/Los_Angeles,39.8404202,-122.0162161,,Pine
3925,"Gaston Electrical / Weber Bros., LLC",,,,1/1/16,,85 Morse St.,Norwood,MA,2062,America/New_York,42.1720535,-71.2032408,,Gaston
3926,,,,,1/1/16,,10 Maple St.,Ware,MA,1082,America/New_York,42.25842,-72.239616,,Quabbin
3927,,,,,1/1/16,,12 Maple St.,Ware,MA,1082,America/New_York,42.2584208,-72.2394551,,Quabbin
3928,CSH Industries - AJ Providers,,,,1/28/16,,15 Apollo 11 Rd.,Plymouth,MA,2360,America/New_York,41.958703,-70.690212,,CSH
3929,Carter Street Realty - Turf Time,,,145.08,1/28/16,,20 Carter St.,Tewksbury,MA,1876,America/New_York,42.6207775,-71.1945155,,Carter
3930,General Woodworking - 224 Walker Street,,,,1/28/16,,224 Walker St.,Lowell,MA,18501,America/New_York,42.6405765,-71.3300143,,General
3931,Lincoln Woods - Ground Mount,,,,1/28/16,,50 Wells Rd.,Lincoln,MA,1773,America/New_York,42.4161815,-71.3238879,,Lincoln
3932,Lincoln Woods - Roof Mount,,,,1/28/16,,50 Wells Rd.,Lincoln,MA,1773,America/New_York,42.4161815,-71.3238879,,Lincoln
3933,Sky Buffet,,,,1/28/16,,340 E. Main St.,Milford,MA,1757,America/New_York,42.1527242,-71.4925011,,Sky
3934,Select Development - Somerville,,,,1/28/16,,66 Union Sq.,Somerville,MA,2143,America/New_York,42.3798617,-71.0951016,,Select
3945,,,,,2/1/16,,23291 E. River Rd.,Escalon,CA,95320,America/Los_Angeles,37.759693,-121.021296,,Hoff_
3947,,,,1004.4,,,,,,,,,,,Payne
3954,Rivermaid Green,,,,1/7/16,,6011 E. Pine St.,Lodi,CA,95240,America/Los_Angeles,38.13497,-121.241025,,Rivermaid
3955,,,,,,,,,,,,,,,Rivermaid
3958,Sutter Rice,,,483.6,2/2/16,,1429 Acacia Ave.,Sutter,CA,95776,America/Los_Angeles,39.149137,-121.7527155,,
3959,"Packaging Specialist, Inc.",,,,2/2/16,,3663 Feather River Blvd.,Olivehurst,CA,95961,America/Los_Angeles,39.059983,-121.577391,,Packaging
3962,Tony Kent IGS,,,310.6,2/3/16,,8 Gages Way,South dennis,MA,2660,America/New_York,41.7037477,-70.1470421,,Tony
3963,Tango Construction,,,54.6,2/3/16,,134 Crawford St.,Fitchburg,MA,1420,America/New_York,42.5634947,-71.7630822,,Tango
3968,Rivermaid Red,,,,1/7/16,,6011 E. Pine St.,Lodi,CA,95240,America/Los_Angeles,38.13497,-121.241025,,Rivermaid
3970,General Woodworking - 299 Western Avenue,,,113.84,2/1/16,,299 Western Ave.,Lowell,MA,1851,America/New_York,42.6402318,-71.322467,,General
3977,College City - Dryer,,,,2/9/16,,7521 Tule Rd.,Arbuckle,CA,95912,America/Los_Angeles,39.0128571,-121.9814267,,College
3978,JLS Mailing Services,,,,2/10/16,,672 Crescent St.,Brockton,MA,2302,America/New_York,42.0819828,-70.9925046,,JLS
3979,College City - Pump,,,,2/11/16,,7521 Tule Rd.,Arbuckle,CA,95912,America/Los_Angeles,39.0128571,-121.9814267,,College
3980,Duval's Pharmacy,,,91.26,2/10/16,,571 Washington St.,Whitman,MA,2382,America/New_York,42.0806968,-70.9371745,,Duval_s
3986,Huntley Residence,,,,2/12/16,,,Barnstable,MA,2601,America/New_York,41.6567207,-70.3003572,,
3988,,,,60.84,2/12/16,,25 Bodwell St.,Avon,MA,2322,America/New_York,42.1255713,-71.0526553,,BC
3991,Berkey Residence,,,4.8,2/16/16,,756 Main St.,Cotuit,MA,2635,America/New_York,41.6211924,-70.4345905,,Berkey
4025,Driscoll Residence,,,,2/22/16,,Evans Rd.,Osterville,MA,2655,America/New_York,41.6320177,-70.3756211,,Driscoll
4027,"SSG Douglas A. King Builders, Inc.",,,,2/23/16,,475 Washington St.,Wrentham,MA,2093,America/New_York,42.0585096,-71.2962369,,SSG
4031,HBS - Travis Hall,,,33.55,2/29/16,,25 Travis St.,Allston,MA,2134,America/New_York,42.3622734,-71.128963,,HBS
4032,Butman Project,,,252.34,2/29/16,,19 Pond St.,Gloucester,MA,1930,America/New_York,42.6292816,-70.6429797,,Butman
4033,Dodge Street Realty,,,,2/29/16,,150 Eastern Ave.,Gloucester,MA,1930,America/New_York,42.6261997,-70.6387579,,Dodge
4034,"Tempus Unlimited, Inc.",,,109.2,2/29/16,,600 Technology Center Dr.,Stoughton,MA,2072,America/New_York,42.1548584,-71.0652837,,Tempus
4035,Robert Fronitero,,,,2/29/16,,11 Pond Rd.,Gloucester,MA,1930,America/New_York,42.6285706,-70.6412442,,
4036,Julian Dixon Library PV,,,,2/29/16,,4975 Overland Ave,Culver city,CA,90230,America/Los_Angeles,34.0076229,-118.3970701,,Julian
4038,A C Bilbrew Library,,,120.78,3/1/16,,150 E. El Segundo Blvd.,Los angeles,CA,90061,America/Los_Angeles,33.9160819,-118.2723047,,A
4040,Community School,,,15.39,3/1/16,,1 Community School Dr.,Sun valley,IDAHO,83353,America/Denver,43.6891033,-114.3530637,,Community
4041,Aster Group - Brooks Street,,,650,3/1/16,,220 Brooks St.,Worcester,MA,1606,America/New_York,42.318228,-71.7999812,,Aster
4042,"Scheidel, Aaron",,,,3/1/16,,1458 W. Catlett Rd.,Pleasant grove,CA,95668,America/Los_Angeles,38.8430959,-121.5665457,,Scheidel_
4047,"C.L. Bailey Company, Main Bldg",,,24.71,3/2/16,,19042 Lawrence 1240,Marionville,MO,65705,America/Chicago,36.9912273,-93.626015,,C_L_
4048,,,,11.48,3/2/16,,1651 S. 22nd Street,Ozark,MO,65721,America/Chicago,37.0049439,-93.18331,,BK_P
4057,Danna Farms - Yuba City,,,,3/8/16,,2765 Young Rd.,Yuba city,CA,95993,America/Los_Angeles,39.16692,-121.668901,,Danna
4059,"Dunbar, Jason",,,11.16,3/9/16,,4100 Pleasant Grove Rd.,Pleasant grove,CA,95668,America/Los_Angeles,38.8643072,-121.4877708,,Dunbar_
4061,Double D Farms - Dunbar,,,90.72,3/9/16,,4100 Pleasant Grove Blvd.,Pleasant grove,CA,95668,America/Los_Angeles,38.7753508,-121.3934744,,Double
4065,Waltham Lumber Building Materials,,,145.7,3/10/16,,71 Massasoit St.,Waltham,MA,2453,America/New_York,42.3770932,-71.2246356,,Waltham
4070,DeRuosi Nut,,,,3/14/16,,25055 E. Arthur Rd.,Escalon,CA,95320,America/Los_Angeles,37.80532,-121.002503,,DeRuosi
4071,Henderson,,,,3/15/16,,2551 Farmlan Rd.,Meridian,CA,95957,America/Los_Angeles,39.17112,-121.907025,,Henderson
4072,"Trinity Private Equity Group, Kimball",,,31.72,2/15/16,,925 S Kimball Ave,Southlake,TX,76092,America/New_York,32.9275121,-97.113689,,Trinity
4074,Heidrick - Huff Pumps,,,,3/16/16,,12972 County Road 102,Woodland,CA,95776,America/Los_Angeles,38.7504677,-121.7328995,,Heidrick
4076,,,,,,,,,,,,,,,Baloian
4077,Double E Farms #12,,,,2/1/16,,,Frenso,CA,93725,America/Los_Angeles,36.6765725,-119.7194377,,Double
4078,Sunworks Nevada,,,,3/17/16,,3555 Airway Dr.,Reno,CA,89511,America/Los_Angeles,39.4695039,-119.7692946,,
4082,"Geisbrecht, Brandon",,,28.35,3/21/16,,2369 Highway 45,Glenn,CA,95943,America/Los_Angeles,39.5683202,-122.011954,,Geisbrecht_
4084,Innovative Produce - Pump,,,,3/22/16,,2165 W. Main St.,Santa maria,CA,93458,America/Los_Angeles,34.9568,-120.491973,,Innovative
4085,Greenwald Residence,,,7.88,3/23/16,,43 Walnut St.,Upton,MA,1568,America/New_York,42.18784,-71.5764058,,
4089,,,,,3/28/16,,7020 Cana Hwy.,Chico,CA,95928,America/Los_Angeles,39.8404202,-122.0162161,,Pine
4092,Innovative Produce - Shop,,,489.6,3/22/16,,1615 W. Main St.,Santa maria,CA,93458,America/Los_Angeles,34.9542791,-120.4704795,,Innovative
4099,Plumb House,,,,3/29/16,,10 Industrial Rd.,Milford,MA,2302,America/New_York,42.1406828,-71.4910171,,Plumb
4100,Cohen / Stapleton Residence,,,,3/28/16,,33 Kingsbury Rd.,Chestnut hill,MA,2467,America/New_York,42.3291848,-71.16987,,
4101,DeValentine Farms,,,430.9,3/30/16,,2890 Bear River Dr.,Rio oso,CA,95674,America/Los_Angeles,38.978552,-121.507386,,DeValentine
4102,Pine Creek - 700,,,,3/30/16,,7020 Cana Hwy.,Chico,CA,95928,America/Los_Angeles,39.8404202,-122.0162161,,Pine
4106,Clark Land Co.,,,99.23,3/30/16,,705 County Road Y,Butte city,CA,95920,America/Los_Angeles,39.3920881,-121.9554736,,Clark
4108,Menezes Bros. Inc.,,,487.94,3/31/16,,100 Canyon Way,Sparks,NV,89434,America/Los_Angeles,39.5103197,-119.6493532,,
4112,21 Stratsol LLC,,,,4/7/16,,21 Strathmore Rd.,Natick,MA,1760,America/New_York,42.2963631,-71.3847787,,21
4115,"Mitsubishi Electric PV System, Cypress",,,,4/1/16,,5900 Katella Ave.,Cypress,CA,90630,America/Los_Angeles,33.8021143,-118.0301359,,
4117,BUCRA - Roof Mount,,,113.4,4/11/16,,1121 Richvale Hwy.,Richvale,CA,95974,America/Los_Angeles,39.491494,-121.740859,,BUCRA
4120,Nelson - Pump,,,432,4/13/16,,2789 Pleasant Grove Rd.,Pleasant grove,CA,95668,America/Los_Angeles,38.9037715,-121.4938838,,Nelson
4121,,,,658.8,,,,,,,,,,,Williams
4123,Enright LLC,,,,4/24/16,,100 Business Park Dr.,Tyngsboro,MA,1879,America/New_York,42.6842225,-71.446541,,Enright
4126,Fedora Farms Inc.,,,,3/12/16,,2551 Farmlan Rd.,Merdian,CA,95957,America/Los_Angeles,39.17112,-121.907025,,Fedora
4132,Bank of Bolivar - Annex,,,19.64,4/21/16,,575 S. Main Ave.,Bolivar,MO,65613,America/Chicago,37.6084709,-93.4090214,,Bank
4133,Bank of Bolivar - Keeling Place,,,,4/21/16,,107 Keeling Pl.,Bolivar,MO,65613,America/Chicago,37.609005,-93.4095648,,Bank
4134,Bank of Bolivar - Fair Grove Branch,,,,4/21/16,,40 N. Main St.,Fair grove,MO,65648,America/Chicago,37.3844101,-93.1508698,,Bank
4135,Bank of Bolivar - West Broadway Branch,,,25.25,4/21/16,,2126 W. Broadway St.,Bolivar,MO,65613,America/Chicago,37.6123154,-93.4346333,,Bank
4136,"O'Reilly Hospitality - Town Place Suites, Joplin",,,,4/21/16,,4026 Arizona Ave.,Joplin,MO,64804,America/Chicago,37.0440255,-94.4813038,,O_Reilly
4137,Macadoodles,,,25.25,4/21/16,,1439 Us-60,Republic,MO,65738,America/Chicago,37.1331848,-93.4576443,,Macadoodles
4138,"O'Reilly Hospitality - Baymont Inn, Branson",,,,4/21/16,,1000 W Main St,Branson,MO,65616,America/Chicago,36.6441644,-93.2321172,,O_Reilly
4139,"Bank of Bolivar, Springfield Ave",,,25.25,4/21/16,,495 S Springfield Ave,Bolivar,MO,65613,America/Chicago,37.6085204,-93.4086353,,Bank
4140,Tulare City School District Solar Project Maple,,,,4/21/16,,1132 N. Seventh Street,San jose,CA,95112,America/Los_Angeles,37.3620568,-121.8998808,,Tulare
4144,Anacortes City Hall,,,21.45,4/22/16,,904 6th St.,Anacortes,WA,98221,America/Los_Angeles,48.5177704,-122.611415,,Anacortes
4148,COE Orchard Equipment,,,,4/25/16,,3453 Riviera Rd.,Live oak,CA,95953,America/Los_Angeles,39.303332,-121.675702,,COE
4150,State Supply Corp.,,,24.26,4/27/16,,195 High St.,Ipswich,MA,1938,America/New_York,42.6941009,-70.8597942,,State
4151,Provincetown Inn,,,101.4,12/1/15,,1 Commercial St.,Provincetown,MA,2657,America/New_York,42.0376425,-70.1957199,,Provincetown
4155,East Coast Welding - Phase 2,,,54.9,4/29/16,,4 Malcolm Hoyt Dr.,Newburyport,MA,1950,America/New_York,42.7989109,-70.8914715,,East
4157,HBS - Shad Hall,,,49.92,5/2/16,,Western Avenue,Cambridge,MA,,America/New_York,42.3636136,-71.1250116,,
4160,Nardone Electric - 160 Olympia Avenue,,,94.64,5/2/16,,160 Olympia Ave.,Woburn,MA,1801,America/New_York,42.4998132,-71.141788,,Nardone
4171,,,,,5/12/16,,1285 Sankey Rd.,Nicolaus,CA,95659,America/Los_Angeles,38.775301,-121.573729,,Willey_
4177,Metrowest Appraisal Services,,,,5/19/16,,10 Cochituate St.,Natick,MA,1760,America/New_York,42.2857399,-71.3501726,,
4185,Bridge Church,,,132.3,5/19/16,,3438 E. Ashlan Ave.,Fresno,CA,93726,America/Los_Angeles,36.7936848,-119.7675071,,Bridge
4187,R67 Ranch,,,,5/19/16,,Road 67,Butte city,CA,95920,America/Los_Angeles,39.4199908,-121.9412915,,R67
4190,NEI Solar,,,24.26,5/23/16,,91 Main St.,Marlborough,MA,1752,America/New_York,42.3473806,-71.5460133,,
4193,Toms River MUA,,,,5/19/16,,340 W. Water St.,Toms river,NJ,8753,America/New_York,39.9546136,-74.2055052,,Toms
4200,,,,75.95,,,,,,,,,,,4
4201,Stockton R-1 School District,,,,5/27/16,,906 South St.,Stockton,MO,65785,America/Chicago,37.6911421,-93.795454,,Stockton
4207,Colusa Rice A - Flat Warehouse #2,,,148.8,6/1/16,,2889 Niagara Ave.,Colusa,CA,95932,America/Los_Angeles,39.1795237,-122.0000097,,Colusa
4208,Colusa Rice B - Dryer #2,,,,6/1/16,,2889 Niagara Ave,Colusa,CA,95932,America/Los_Angeles,39.1795237,-122.0000097,,Colusa
4209,Colusa Rice C - Dryer #1 (NEM),,,200.88,6/1/16,,2889 Niagara Ave.,Colusa,CA,95932,America/Los_Angeles,39.1795237,-122.0000097,,Colusa
4210,"Mid-South Steel Products, Inc.",,,,6/1/16,,2071 Corporate Circle,Cape girardeau,MO,63703,America/Chicago,37.2784199,-89.5448229,,Mid_South
4212,DMG - Rice,,,51.84,6/3/16,,,Glenn,CA,95943,America/Los_Angeles,39.597402,-122.026918,,DMG
4213,PAWS,,,132.3,6/3/16,,1250 Pool Station Rd.,San andreas,CA,96249,America/Los_Angeles,38.1869503,-120.6893224,,PAWS
4217,Interstate Mat Corp. - Cucinotta (Phase 1),,,29.76,6/7/16,,32 Norfolk Ave.,South easton,MA,2375,America/New_York,42.0476409,-71.0760546,,
4220,Superior Surface Solutions,,,25.25,6/6/16,,701 Woodswether St,Kansas city,MO,,America/Chicago,39.108334,-94.592305,,Superior
4221,Cape Ann Forge Trust,,,111.51,3/15/17,,44 Whittemore St.,Gloucester,MA,1930,America/New_York,42.6186614,-70.6769328,,Cape
4228,Van Dyke - Lincoln,,,85.05,6/8/16,,6015 Waltz Rd.,Lincoln,CA,95648,America/Los_Angeles,38.9375447,-121.4004753,,Van
4229,Van Dyke - Pleasant Grove,,,,6/8/16,,4416 Pleasant Grove Rd.,Pleasant grove,CA,95668,America/Los_Angeles,38.856107,-121.483376,,Van
4234,Medfield Wastewater Treatment Plant,,,237.15,6/13/16,,99 Old Bridge St.,Medfield,MA,2052,America/New_York,42.1904491,-71.3330688,,Medfield
4236,J.P. Rivard Trailer Sales Inc.,,,,6/1/16,,1 Ward Way,North chelmsford,MA,1863,America/New_York,42.6332321,-71.409925,,
4237,West Sacramento - Bridge District Water,,,81.1,6/14/16,,809 Ball Park Ave.,West sacramento,CA,95691,America/Los_Angeles,38.5696885,-121.5314992,,West
4244,Bieber Ranch,,,100.44,5/18/16,,654-300 Hwy. 299,Nubieber,CA,96068,America/Los_Angeles,41.1042581,-121.1584701,,Bieber
4250,"Vintage Vettes, LLC",,,25.25,6/17/16,,319 E 10th Ave,Kansas city,MO,64116,America/Chicago,39.1264478,-94.5762261,,Vintage
4251,"O'Reilly Hospitality - Cambria Suites, TX",,,77.47,6/21/16,,7500 Parkwood Blvd.,Plano,TX,75024,America/Chicago,33.0810673,-96.8173061,,O_Reilly
4252,"Route 109 Self Storage, Inc.",,,368.28,6/20/16,,1575 Main St.,Millis,MA,2054,America/New_York,42.1588711,-71.3891195,,Route
4261,,,,,,,,,,,,,,,Augusta
4262,,,,,,,,,,,,,,,Augusta
4263,,,,,,,,,,,,,,,Augusta
4264,,,,,,,,,,,,,,,Augusta
4266,Bill John Residence,,,10.71,6/29/16,,8951 Longview Rd,Kansas city,MO,64134,America/Chicago,38.9153349,-94.4843418,,Bill
4267,HBS - Chao Center,,,65.84,6/29/16,,49 Harvard Way,Cambridge,MA,2163,America/New_York,42.3666422,-71.1199318,,HBS
4268,Jimary Land Trust,,,,7/1/16,,11 Parker St.,Gloucester,MA,1930,America/New_York,42.6156729,-70.6507707,,Jimary
4269,Nor'east Cleaners,,,23.87,6/29/16,,6 Thatcher Rd.,Gloucester,MA,1930,America/New_York,42.6185781,-70.6417863,,
4282,Palmyra LLC / Unique Smile,,,,7/11/16,,21 Main St.,Milford,MA,1757,America/New_York,42.1439898,-71.5142501,,
4283,Scully Packing - Scotts Valley,,,,7/8/16,,2180 Scotts Valley Rd.,Lakeport,CA,95453,America/Los_Angeles,39.063058,-122.945591,,Scully
4284,"Nelson, EC",,,50.4,7/11/16,,4615 Bear River Drive,Rio oso,CA,95674,America/Los_Angeles,38.9786969,-121.448947,,Nelson_
4291,,,,,7/13/16,,120 30th St.,Bakersfield,CA,93301,America/Los_Angeles,35.3875378,-119.0036123,,Kern
4295,Dolan Funeral Home,,,,7/13/16,,106 Middlesex St.,Chelmsford,MA,1863,America/New_York,42.6363804,-71.3738553,,Dolan
4296,SED - Thoreau Farms,,,6.24,7/13/16,,341 Virginia Rd.,Concord,MA,1742,America/New_York,42.468771,-71.3111077,,SED
4297,Pierce City Schools Vocational Bldg,,,25.25,7/22/16,,E Adams St.,Pierce city,MO,65723,America/Chicago,36.947857,-93.9992044,,Pierce
4298,Pierce City Schools Weatherly Field House,,,,6/22/16,,301 N. Myrtle St.,Pierce city,MO,,America/New_York,36.9479402,-94.0003012,,Pierce
4299,Augusta V,,,,7/15/16,,152 Hampton House Rd.,Newton,NJ,7860,America/New_York,41.105102,-74.726633,,Augusta
4301,Hampton Properties,,,9.77,7/15/16,,113 -115 Elm St.,Worcester,MA,1609,America/New_York,42.2662245,-71.8140955,,Hampton
4320,Patel Realty Inc.,,,87.36,9/1/16,,427 Plymouth Ave.,Fall river,MA,2721,America/New_York,41.695476,-71.153415,,Patel
4321,Wye Mills Remote Solar (EPC) VNEM / JB-216484-00,,,,8/1/16,,29500 Queen Anne Hwy.,Queen anne,MD,21657,America/New_York,38.94037,-76.045658,,
4322,Pierce City High School,,,96.14,9/6/16,,300 N. Myrtle,Pierce city,MO,65723,America/Chicago,36.9481353,-93.9992712,,Pierce
4323,Pierce City Middle School,,,65.03,9/6/16,,300 N. Myrtle St.,Pierce city,MO,65723,America/Chicago,36.9481353,-93.9992712,,Pierce
4324,Pierce City Elementary School,,,,9/6/16,,400 Gibbs Ave.,Pierce city,MO,65723,America/Chicago,36.9453751,-93.997435,,Pierce
4326,Brownsville Elementary School,,,130.41,9/7/16,,5870 Rockfish Gap Turnpike,Crozet,VA,22923,America/New_York,38.053005,-78.7042759,,Brownsville
4332,Hall Residence - Kansas City,,,11.22,9/5/16,,815 E. 5th St.,Kansas city,MO,64106,America/Chicago,39.1100058,-94.5737876,,Hall
4334,VADCOD Enterprises LLC,,,64.79,9/5/16,,25 Marion Dr.,Kingston,MA,2364,America/New_York,41.9772178,-70.7181015,,VADCOD
4337,Monticello High School,,,267.03,9/6/16,,1400 Independence Way,Charlottesville,VA,22902,America/New_York,37.9989866,-78.4895468,,Monticello
4341,"15 South St. LLC - American Athletic Shoe Co., Inc.",,,72,9/13/16,,15 South St.,Ware,MA,1082,America/New_York,42.2584842,-72.2406353,,15
4343,Epiphany School,,,24.26,9/14/16,,55 Sharp St.,Dorchester,MA,2124,America/New_York,42.2931647,-71.0660211,,
4344,"Stegall, Earl",,,,9/14/16,,1953 Lurline Ave.,Colusa,CA,95932,America/Los_Angeles,39.2166418,-122.0310478,,Stegall_
4345,Campbell - Abington,,,,9/15/16,,78 Dunbar St.,Abington,MA,2351,America/New_York,42.1052389,-70.9436505,,
4346,Mason Home,,,,9/15/16,,207 Old Concord Rd.,Lincoln,MA,1773,America/New_York,42.4259695,-71.3439559,,
4348,Highland Manor Realty Trust,,,91.08,9/15/16,,493 Lancaster Street,Leominster,MA,1453,America/New_York,42.5116485,-71.7416273,,
4350,,,,102.06,9/15/16,,"WR1 W Side, Wagner Ave.",Arbuckle,CA,95912,America/Los_Angeles,39.0175712,-122.0591991,,T_P
4351,Rolling Hills Church,,,,9/19/16,,800 White Rock Rd.,El dorado hills,CA,95762,America/Los_Angeles,38.6404607,-121.0734033,,Rolling
4353,Durham Unified School District,,,,9/19/16,,9420 Putney Dr.,Durham,CA,95938,America/Los_Angeles,39.6482917,-121.8034733,,Durham
4355,,,,993.51,,,,,,,,,,,Milton
4356,"Heier, Thomas",,,,9/12/16,,5440 E. Butte Rd.,Live oak,CA,95982,America/Los_Angeles,39.211449,-121.716578,,Heier_
4357,,,,,9/18/16,,Friel Rd.,Arbuckle,CA,95912,America/Los_Angeles,38.9912487,-122.0174738,,T_P
4358,,,,,9/19/16,,GB 1 S.E. Access Rd. Greenbay Rd.,Arbuckle,CA,95912,America/Los_Angeles,38.9654931,-122.058037,,T_P
4359,SED - Clark Memorial YMCA,,,279.72,11/1/16,,155 Central St.,Winchendon,MA,1475,America/New_York,42.683433,-72.0460277,,
4360,,,,,9/20/16,,411 Bawter Road,Arbuckle,CA,95912,America/Los_Angeles,38.963991,-122.034765,,A_H
