site_id,activationDate,city,csv_name,latitude,line1,longitude,name,postal,state,timezone
4171,2016-05-12,Nicolaus,Willey_,,1285 Sankey Rd.,,,95659.0,CA,-8:00
4177,2016-05-19,Natick,,,10 Cochituate St.,,Metrowest Appraisal Services,1760.0,MA,-5:00
4185,2016-05-19,Fresno,Bridge,,3438 E. Ashlan Ave.,,Bridge Church,93726.0,CA,-8:00
4187,2016-05-19,Butte city,R67,,Road 67,,R67 Ranch,95920.0,CA,-8:00
4190,2016-05-23,Marlborough,,,91 Main St.,,NEI Solar,1752.0,MA,-5:00
4193,2016-05-19,Toms river,Toms,,340 W. Water St.,,Toms River MUA,8753.0,NJ,-5:00
4200,,,4,,,,,,,
4201,2016-05-27,Stockton,Stockton,,906 South St.,,Stockton R-1 School District,65785.0,MO,-6:00
4207,2016-06-01,Colusa,Colusa,,2889 Niagara Ave.,,Colusa Rice A - Flat Warehouse #2,95932.0,CA,-8:00
4208,2016-06-01,Colusa,Colusa,,2889 Niagara Ave,,Colusa Rice B - Dryer #2,95932.0,CA,-8:00
4209,2016-06-01,Colusa,Colusa,,2889 Niagara Ave.,,Colusa Rice C - Dryer #1 (NEM),95932.0,CA,-8:00
4210,2016-06-01,Cape girardeau,Mid_South,,2071 Corporate Circle,,"Mid-South Steel Products, Inc.",63703.0,MO,-6:00
4212,2016-06-03,Glenn,DMG,,,,DMG - Rice,95943.0,CA,-8:00
4213,2016-06-03,San andreas,PAWS,,1250 Pool Station Rd.,,PAWS,96249.0,CA,-8:00
4217,2016-06-07,South easton,,,32 Norfolk Ave.,,Interstate Mat Corp. - Cucinotta (Phase 1),2375.0,MA,-5:00
4220,2016-06-06,Kansas city,Superior,,701 Woodswether St,,Superior Surface Solutions,,MO,-6:00
4221,2017-03-15,Gloucester,Cape,,44 Whittemore St.,,Cape Ann Forge Trust,1930.0,MA,-5:00
4228,2016-06-08,Lincoln,Van,,6015 Waltz Rd.,,Van Dyke - Lincoln,95648.0,CA,-8:00
4229,2016-06-08,Pleasant grove,Van,,4416 Pleasant Grove Rd.,,Van Dyke - Pleasant Grove,95668.0,CA,-8:00
4234,2016-06-13,Medfield,Medfield,,99 Old Bridge St.,,Medfield Wastewater Treatment Plant,2052.0,MA,-5:00
4236,2016-06-01,North chelmsford,,,1 Ward Way,,J.P. Rivard Trailer Sales Inc.,1863.0,MA,-5:00
4237,2016-06-14,West sacramento,West,,809 Ball Park Ave.,,West Sacramento - Bridge District Water,95691.0,CA,-8:00
4244,2016-05-18,Nubieber,Bieber,,654-300 Hwy. 299,,Bieber Ranch,96068.0,CA,-8:00
4250,2016-06-17,Kansas city,Vintage,,319 E 10th Ave,,"Vintage Vettes, LLC",64116.0,MO,-6:00
4251,2016-06-21,Plano,O_Reilly,,7500 Parkwood Blvd.,,"O'Reilly Hospitality - Cambria Suites, TX",75024.0,TX,-6:00
4252,2016-06-20,Millis,Route,,1575 Main St.,,"Route 109 Self Storage, Inc.",2054.0,MA,-5:00
4261,,,Augusta,,,,,,,
4262,,,Augusta,,,,,,,
4263,,,Augusta,,,,,,,
4264,,,Augusta,,,,,,,
4266,2016-06-29,Kansas city,Bill,,8951 Longview Rd,,Bill John Residence,64134.0,MO,-6:00
4267,2016-06-29,Cambridge,HBS,,49 Harvard Way,,HBS - Chao Center,2163.0,MA,-5:00
4268,2016-07-01,Gloucester,Jimary,,11 Parker St.,,Jimary Land Trust,1930.0,MA,-5:00
4269,2016-06-29,Gloucester,,,6 Thatcher Rd.,,Nor'east Cleaners,1930.0,MA,-5:00
4282,2016-07-11,Milford,,,21 Main St.,,Palmyra LLC / Unique Smile,1757.0,MA,-5:00
4283,2016-07-08,Lakeport,Scully,,2180 Scotts Valley Rd.,,Scully Packing - Scotts Valley,95453.0,CA,-8:00
4284,2016-07-11,Rio oso,Nelson_,,4615 Bear River Drive,,"Nelson, EC",95674.0,CA,-8:00
4291,2016-07-13,Bakersfield,Kern,,120 30th St.,,,93301.0,CA,-8:00
4295,2016-07-13,Chelmsford,Dolan,,106 Middlesex St.,,Dolan Funeral Home,1863.0,MA,-5:00
4296,2016-07-13,Concord,SED,,341 Virginia Rd.,,SED - Thoreau Farms,1742.0,MA,-5:00
4297,2016-07-22,Pierce city,Pierce,,E Adams St.,,Pierce City Schools Vocational Bldg,65723.0,MO,-6:00
4298,2016-06-22,Pierce city,Pierce,,301 N. Myrtle St.,,Pierce City Schools Weatherly Field House,,MO,-5:00
4299,2016-07-15,Newton,Augusta,,152 Hampton House Rd.,,Augusta V,7860.0,NJ,-5:00
4301,2016-07-15,Worcester,Hampton,,113 -115 Elm St.,,Hampton Properties,1609.0,MA,-5:00
4320,2016-09-01,Fall river,Patel,,427 Plymouth Ave.,,Patel Realty Inc.,2721.0,MA,-5:00
4322,2016-09-06,Pierce city,Pierce,,300 N. Myrtle,,Pierce City High School,65723.0,MO,-6:00
4323,2016-09-06,Pierce city,Pierce,,300 N. Myrtle St.,,Pierce City Middle School,65723.0,MO,-6:00
4324,2016-09-06,Pierce city,Pierce,,400 Gibbs Ave.,,Pierce City Elementary School,65723.0,MO,-6:00
4326,2016-09-07,Crozet,Brownsville,,5870 Rockfish Gap Turnpike,,Brownsville Elementary School,22923.0,VA,-5:00
4332,2016-09-05,Kansas city,Hall,,815 E. 5th St.,,Hall Residence - Kansas City,64106.0,MO,-6:00
4334,2016-09-05,Kingston,VADCOD,,25 Marion Dr.,,VADCOD Enterprises LLC,2364.0,MA,-5:00
4337,2016-09-06,Charlottesville,Monticello,,1400 Independence Way,,Monticello High School,22902.0,VA,-5:00
4341,2016-09-13,Ware,15,,15 South St.,,"15 South St. LLC - American Athletic Shoe Co., Inc.",1082.0,MA,-5:00
4343,2016-09-14,Dorchester,,,55 Sharp St.,,Epiphany School,2124.0,MA,-5:00
4344,2016-09-14,Colusa,Stegall_,,1953 Lurline Ave.,,"Stegall, Earl",95932.0,CA,-8:00
4345,2016-09-15,Abington,,,78 Dunbar St.,,Campbell - Abington,2351.0,MA,-5:00
4346,2016-09-15,Lincoln,,,207 Old Concord Rd.,,Mason Home,1773.0,MA,-5:00
4348,2016-09-15,Leominster,,,493 Lancaster Street,,Highland Manor Realty Trust,1453.0,MA,-5:00
4350,2016-09-15,Arbuckle,T_P,,"WR1 W Side, Wagner Ave.",,,95912.0,CA,-8:00
4351,2016-09-19,El dorado hills,Rolling,,800 White Rock Rd.,,Rolling Hills Church,95762.0,CA,-8:00
4353,2016-09-19,Durham,Durham,,9420 Putney Dr.,,Durham Unified School District,95938.0,CA,-8:00
4355,,,Milton,,,,,,,
4356,2016-09-12,Live oak,Heier_,,5440 E. Butte Rd.,,"Heier, Thomas",95982.0,CA,-8:00
4357,2016-09-18,Arbuckle,T_P,,Friel Rd.,,,95912.0,CA,-8:00
4358,2016-09-19,Arbuckle,T_P,,GB 1 S.E. Access Rd. Greenbay Rd.,,,95912.0,CA,-8:00
4359,2016-11-01,Winchendon,,,155 Central St.,,SED - Clark Memorial YMCA,1475.0,MA,-5:00
4360,2016-09-20,Arbuckle,A_H,,411 Bawter Road,,,95912.0,CA,-8:00
4361,2016-09-20,Arbuckle,Mumma,,7645 Mumma Rd.,,Mumma Brothers A,95912.0,CA,-8:00
4362,2016-09-21,Arbuckle,Mumma,,583 College City Rd.,,Mumma Brothers B,95912.0,CA,-8:00
4363,2016-09-01,Lexington,Lylburn,,302 Diamond St.,,Lylburn Downing Middle School,24450.0,VA,-5:00
4367,2016-09-01,Pleasant grove,Sill,,5072 Pacific Ave.,,Sill Farms - Pleasant Grove,95668.0,CA,-8:00
4368,2016-09-22,Winchendon,,,155 Central St.,,SED Clark Memorial YMCA - Fieldhouse,1475.0,MA,-5:00
4374,2016-09-28,Maxwell,Sutton_,,205 Elm St.,,"Sutton, Mark",95955.0,CA,-8:00
4378,2016-09-29,Bridgeport,Columbia,,380 Horace St,,Columbia Elevator,6610.0,CT,-5:00
4379,2016-08-31,Bridgeport,Shiloh,,477 Broad St.,,Shiloh Baptist Church,6604.0,CT,-5:00
4380,2016-10-01,Worcester,,,50 Millbrook St.,,"WJL Acquisitions, LLC",1606.0,MA,-5:00
4381,2016-10-01,Woburn,Janis,,225 Wildwood Ave.,,"Janis Research Company, LLC - Building 2",1801.0,MA,-5:00
4382,2016-10-01,Keene,2nd,,881 Marlboro St.,,2nd Chance Solar,3431.0,NH,-5:00
4388,2016-07-01,Dover,Littleworth,,66 Littleworth Rd.,,Littleworth Road Solar,3820.0,NH,-5:00
4389,2016-09-06,Milford,75,,75 DeMaio Dr.,,75 DeMaio Drive,6460.0,CT,-5:00
4398,2016-10-13,Willows,Ridgetop,,5520 Loretz Rd.,,Ridgetop Warehouse Company,95988.0,CA,-8:00
4402,2016-10-01,Leominster,Beta,,218 Willard St.,,Beta LLC,1453.0,MA,-5:00
4407,2016-10-19,Mcarthur,Corder,,540-225 Little Valley Rd.,,Corder Farms - Shop,96056.0,CA,-8:00
4408,2016-10-20,Milford,,,35 Depot St.,,Bricktree LLC - Cenedella Masonry Inc.,1757.0,MA,-5:00
4411,2016-10-20,Mcarthur,Corder,,540-855 Little Valley Road,,Corder Farms - George,95056.0,CA,-8:00
4412,2016-10-20,Mcarthur,Corder,,541-860 Pittville Rd.,,Corder Farms - Pittville B,96056.0,CA,-8:00
4413,2016-10-20,Mcarthur,Corder,,540-255 Little Valley Road,,Corder Farms - Tarron,96056.0,CA,-8:00
4414,2016-10-20,Mcarthur,Corder,,542-565 Little Valley Rd.,,Corder Farms - Travis,96056.0,CA,-8:00
4416,2016-10-20,Milford,,,2 Beach St.,,Hoboken LLC,1757.0,MA,-5:00
4427,2016-10-26,Newton,,,26 Farwell St.,,Two Squares LLC,2460.0,MA,-5:00
4429,2016-10-01,Ridgefield,Hank,,22 Spectacle Ln.,,Hank Ashforth - 22 Spectacle Lane,6877.0,CT,-5:00
4430,,,Lodi,,,,,,,
4432,2016-10-27,Artois,McGinnis,,2583 County Road P,,McGinnis Farms,95913.0,CA,-8:00
4433,2016-10-31,West sacramento,West,,1110 W. Capital Ave.,,West Sacramento - City Hall,95691.0,CA,-8:00
4434,2016-11-01,Winchendon,,,155 Central St.,,SED Clark Memorial YMCA - Main Building,1475.0,MA,-5:00
4438,2016-11-01,Thermal,Hadley,,83555 Airport Blvd.,,Hadley Date Gardens,92274.0,CA,-8:00
4439,2016-11-01,Fall river mills,Corder,,44800-45184 Dee Knoch Rd,,Corder Farms - Bruce,96026.0,CA,-8:00
4440,2016-11-01,Mcarthur,Corder,,542-690 Little Valley Rd.,,Corder Farms - Pittville A East,96056.0,CA,-8:00
4441,2016-10-23,Mcarthur,Corder,,543-610 Little Valley Rd.,,Corder Farms - Redroc,96056.0,CA,-8:00
4442,2016-11-04,New haven,277_279,,"277-279 Blake St., 1st Fl.",,277-279 Blake Street - First Floor,6515.0,CT,-5:00
4447,2016-10-21,Fall river mills,Corder,,45885 Dee Knoch Rd.,,Corder Farms - Crum,96056.0,CA,-8:00
4455,2016-10-21,Chico,Faith,,667 E. 1st Ave.,,Faith Lutheran Church,95926.0,CA,-8:00
4471,2016-11-01,Brighton,,,20 Nonantum Rd.,,SED - Community Rowing Inc.,2135.0,MA,-5:00
4472,2016-11-16,Holbrook,,,12 Mear Rd.,,Shred King,2343.0,MA,-5:00
4475,2016-10-07,Rancho cucamonga,Skin,,10380 Foothills Blvd.,,Skin Perfect Medical Aesthetics,91730.0,CA,-8:00
4478,2016-11-15,Mcarthur,McArthur_,,41581 McArthur Rd.,,"McArthur, George",96056.0,CA,-8:00
4482,2016-11-29,Merced,5H,,5601 S. Hwy 59,,5H Farms,95340.0,CA,-8:00
4485,2016-11-29,Framingham,,,10 Speen St.,,10 SPNSOL LLC (10 Speen),1701.0,MA,-5:00
4486,2016-11-29,Durham,Kidd_,,8999 Holland Ave.,,"Kidd, Robert",95938.0,CA,-8:00
4488,2016-11-21,Woodland,Meek,,22075 County Road 99,,,95695.0,CA,-8:00
4489,2016-11-01,Williams,NorCal,,1741 Evans Road,,NorCal Nut,95987.0,CA,-8:00
4495,2016-11-30,Bedford,,,100 Old Billerica Rd.,,SED - Carleton-Willard Village,1730.0,MA,-5:00
4504,2016-12-01,Framingham,,,20 Speen St.,,20 SPNSOL LLC (20 Speen),1701.0,MA,-5:00
4509,2016-06-14,West sacramento,West,,2040 Lake Washington Blvd,,West Sacramento - Fire Station 45,95691.0,CA,-8:00
4511,2016-11-01,Mcarthur,Corder,,542-690 Little Valley Rd.,,Corder Farms - Pittville A W,96056.0,CA,-8:00
4514,2016-12-12,Coraopolis,Coraopolis,,1500 Woodcrest Ave.,,Coraopolis - Felician Sisters,15108.0,PA,-5:00
4519,2016-12-15,New bedford,B,,92 Kilburn St.,,B S Realty,2740.0,MA,-5:00
4526,2016-11-00,Colusa,Colusa,,2889 Niagara Ave.,,Colusa Rice - Office,95932.0,CA,-8:00
4527,2016-12-16,Sutter,Tarke,,3540 Butte Rd,,Tarke - North,95982.0,CA,-8:00
4528,2016-12-16,Sutter,Tarke,,3540 Butte Rd.,,Tarke - South,95982.0,CA,-8:00
4530,2016-12-13,West sacramento,West,,,,West Sacramento - Central Tank,95691.0,CA,-8:00
4531,2016-12-01,Ruckersville,Insurance,,988 Dairy Rd.,,Insurance Institute for Highway Safety,22968.0,VA,-5:00
4537,2016-12-21,Corona,Wermer_s,,151 W. Harrison St.,,Wermer's Corona Metro Bldg A,92880.0,CA,-8:00
4538,2016-09-09,New haven,Oxford,,262 Crescent St.,,Oxford House - 262 Crescent Street,6511.0,CT,-5:00
4539,2016-09-09,New haven,Spring,,126 Spring St. 1st Floor,,Spring St 1st Floor,6519.0,CT,-5:00
4541,2016-12-22,Medford,Lewis_,,4120 Barbara Jean Way,,"Lewis, Scott",97504.0,OR,-8:00
4542,2016-12-01,Arbuckle,T_P,,1202 Kleeman Way,,,95912.0,CA,-8:00
4546,2016-12-22,Coalinga,Wood,,25425 W. Goodrich Rd.,,Wood Ag Mngmt - Sect 17 E,93210.0,CA,-8:00
4547,2016-12-21,Coalinga,Wood,,25425 W. Goodrich Rd.,,Wood Ag Mngmt - Sect 17 N,93210.0,CA,-8:00
4549,2016-12-29,Portland,Kevedy,,2211 N.W. Nicolai St.,,,97210.0,OR,-8:00
4550,2016-12-28,Coalinga,Devine,,43001 S. Lost Hills Rd.,,Devine Organics - Sect 8.3,93210.0,CA,-8:00
4551,2016-12-28,Coalinga,Wood,,W. Firestone Ave.,,Wood Ag Mngmt - Sect 16,93210.0,CA,-8:00
4553,2016-12-28,Nevada,Erwin,,17518 S. 1631 Rd.,,"Erwin Construction, Inc.",64772.0,MO,-6:00
4554,2016-12-29,Coalinga,Devine,,25425 W. Goodrich Rd.,,Devine Organics - Sect 8.1,93210.0,CA,-8:00
4564,2017-01-04,North andover,,,1600 Osgood St.,,Osgood Solar Meters,1845.0,MA,-5:00
4566,2017-01-04,North andover,Osgood,,1600 Osgood Street,,Osgood Solar North Inverters,1845.0,MA,-5:00
4567,2017-01-04,North andover,Osgood,,1600 Osgood Street,,Osgood Solar West Lower Inverters,1845.0,MA,-5:00
4568,2017-01-04,North andover,Osgood,,1600 Osgood Street,,Osgood Solar West Upper Inverters,1845.0,MA,-5:00
4569,,,Osgood,,,,,,,
4570,,,Osgood,,,,,,,
4571,2017-01-07,Maxwell,T_P,,4788 Finks Road,,,95955.0,CA,-5:00
4572,2017-01-09,Boxford,Boxford,,7A Spofford Rd.,,Boxford Landfill Solar Project,1921.0,MA,-5:00
4573,2017-01-09,Wellesley,,,10 Bethel Rd.,,SED - Temple Beth Elohim,2481.0,MA,-5:00
4575,2017-01-10,Brooklyn,8500,,8500 4th Ave,,8500 4th Ave,11209.0,NY,-5:00
4579,2017-01-11,Lawrence,,,32 West St.,,SED - LFDCS - 32 West Street,1841.0,MA,-5:00
4582,,,Rochester,,,,,,,
4587,,,Beaver,,,,,,,
4588,2017-01-16,Livonia,Madonna,,36600 Schoolcraft Rd.,,Madonna University,48150.0,MI,-5:00
4590,2017-01-01,Livonia,Montessori,,14200 Newburgh Rd.,,Montessori Center of Our Lady,48154.0,MI,-5:00
4591,2017-01-17,Lake elisnore,Quality,,31855 Corydon,,Quality Foams,92530.0,CA,-8:00
4593,2017-01-19,Medfield,,,97 West St.,,Second 801 Nominee Trust - Electric Time Co Inc.,2052.0,MA,-5:00
4595,2016-11-26,Meridian,Pelger,,12765 Cranmore Rd.,,Pelger - Ground Mount,95957.0,CA,-8:00
4598,2017-01-24,Milford,,,1 Countryside Rd.,,Countryside Health Care,1757.0,MA,-5:00
4601,,,BUCRA,,,,,,,
4605,2017-01-28,Lawrence,Prosoco,,3701 Greenway Cir.,,Prosoco,66046.0,KS,-6:00
4610,2017-02-01,Milford,,,72 Sumner St.,,"Consigli Construction Co., Inc.",1757.0,MA,-5:00
4613,2017-01-31,Easton,,,27 Belmont St.,,IBC Corporation,2375.0,MA,-5:00
4614,2017-02-03,Woodland,Meek,,22075 County Road 99,,,95695.0,CA,-8:00
4617,2017-02-01,Chicago,Chicago,,3800 W. Peterson Ave.,,Chicago - FSNA,60659.0,IL,-6:00
4618,2017-01-28,Bourne,SED,,220 Sandwich Rd.,,SED - Upper Cape Cod Tech - Canopy,2532.0,MA,-5:00
4619,2017-02-03,Gloucester,,,53 - 55 Maplewood Ave,,,1930.0,MA,-5:00
4623,2017-02-06,Needham,,,460 Hillside Ave.,,"Hillside Investment Group, LLC",2492.0,MA,-5:00
4624,2017-02-08,East falmouth,,,120 Bernard E. Saint Jean,,A-1-A Steel and Supply,2536.0,MA,-5:00
4626,2017-02-08,Marblehead,,,21 Tioga Way,,Tioga Way LLC - Glover Property Management,1945.0,MA,-5:00
4627,2017-02-10,Worcester,National,,912 Main St.,,National Grid Solar Awning - Sustainability Hub,1610.0,MA,-5:00
4628,2017-02-01,Randolph,,,280 Pond St.,,,2368.0,MA,-5:00
4629,2017-02-13,Boston,,,25 Harvard Way,,HBS - Baker Library,2163.0,MA,-5:00
4630,2017-02-09,Woodland,Tremont,,1002 East Street.,,Tremont Ag,95776.0,CA,-8:00
4631,2017-02-10,Milton,,,556 Adams Street,,Falconi Properties LLC,2186.0,MA,-5:00
4632,2017-02-13,Marlborough,123,,123 Felton St.,,123 Felton SOL LLC,1752.0,MA,-5:00
4633,2016-10-01,Woodland,Meek,,22075 County Road 99,,,95695.0,CA,-8:00
4634,2017-02-10,Woodland,Heidrick,,18910 Heidrick Lane,,Heidrick - Tim,95695.0,CA,-8:00
4635,2017-02-11,Gloucester,Loiacano,,18 Sargent St.,,Loiacano - 18 Sargent,1930.0,MA,-5:00
4640,2017-02-14,Haverhill,,,4 Summer St.,,SED - Haverhill City Hall,1830.0,MA,-5:00
4642,2017-02-14,Haverhill,,,209 Summer St.,,Medical Arts Building LLC,1830.0,MA,-5:00
4644,2017-02-15,Medford,,,85 Commercial St.,,Accardi Foods,2155.0,MA,-5:00
4645,2017-02-15,Allston,,,1356 Commonwealth Ave.,,"Value Store It - Mahopac, LLC",2134.0,MA,-5:00
4647,2017-02-16,Fitchburg,,,70 Reingold Ave.,,SED - Reingold Elementary School,1420.0,MA,-5:00
4648,2017-02-16,Boston,,,230 Western Ave.,,HBS - Teele Hall,2163.0,MA,-5:00
4649,2017-02-17,Easthampton,,,39 ONeill St,,The October Company - Chemetal,1027.0,MA,-5:00
4650,2017-02-17,Pittsfield,,,1548 W. Housatonic St.,,,1201.0,MA,-5:00
4651,2017-02-20,Santa fe springs,Coaster,,12928 Sandoval St.,,Coaster Company of America - 12928,90670.0,CA,-8:00
4652,2017-02-20,Santa fe springs,Coaster,,12909 Sandoval St.,,Coaster Company of America - 12909,90670.0,CA,-8:00
4656,2017-02-21,Avon,Strafello,42.132781,20 Strafello Dr.,-71.05929300000001,Strafello Inc.,2322.0,MA,-5:00
4658,2017-02-01,Orleans,Charles,41.774462,23 O'Connor Rd.,-70.00034699999999,Charles Moore Arena,2653.0,MA,-5:00
4659,2017-02-21,Newton,,42.344321,790 Centre St.,-71.18830600000001,SED - Mount Alvernia High School,2458.0,MA,-5:00
4660,2017-02-22,Lunenburg,,42.61462,520 Chase Rd.,-71.743626,SED - Lunenburg DPW,1462.0,MA,-5:00
4661,2017-02-10,Waltham,Clarks,42.376585,1265 Main St.,-71.26465300000001,Clarks America,2451.0,MA,-5:00
4664,2017-02-21,Worcester,,42.240541,200 Vernon St.,-71.797996,Israel Real Estate,1607.0,MA,-5:00
4665,2017-02-23,Wallingford,53,41.410364,53 Wild Life Dr.,-72.81663,53 Wild Life Drive,6492.0,CT,-5:00
4675,2017-02-28,Torrington,,41.801965,153 Water St.,-73.12559,Franklin Products,6790.0,CT,-5:00
4678,2017-02-28,Pleasant hill,Pleasant,38.79211,601 N. Highway 7,-94.26235799999999,Pleasant Hill Animal Clinic,64080.0,MO,-5:00
4679,2017-02-08,Lenexa,Cat,38.957714,9421 Pflumm Rd.,-94.742013,Cat Clinic of Johnson County,66215.0,KS,-6:00
4680,2017-03-02,Lawrence,SED,42.708042,400 Haverhill St.,-71.17203,SED - LFDCS - 400 Haverhill,1840.0,MA,-5:00
4681,2016-11-04,New haven,277_279,41.327038,277-279 Blake St. 2nd Fl.,-72.952632,277-279 Blake Street - Second Floor,6515.0,CT,-5:00
4682,2016-11-04,New haven,277_279,41.327038,277-279 Blake St. 3rd Fl.,-72.952632,277-279 Blake Street - Third Floor,6515.0,CT,-5:00
4683,2017-03-07,Kansas city,The,39.101156,1000 E. 11th St.,-94.570417,The Hayes Company,64106.0,MO,-6:00
4686,2017-03-06,Gloucester,Loiacano,42.619258,31 Willow St.,-70.664288,Loiacano - 31 Willow,1930.0,MA,-5:00
4688,2017-01-31,Atchison,Mount,39.552203000000006,801 S. 8th St.,-95.12413199999999,Mount St. Scholastica - Dooley Center,66002.0,KS,-6:00
4689,2017-03-03,Ames,Shaffer_s,42.022058,1712 E. Lincoln Way,-93.590029,Shaffer's Auto Body,50010.0,IA,-6:00
4690,2017-03-09,New haven,Spring,41.293915999999996,126 Spring St. 2nd Floor,-72.93416500000001,Spring St 2nd Floor,6519.0,CT,-5:00
4691,2016-09-09,New haven,Spring,41.293915999999996,126 Spring St. 3rd Floor,-72.93416500000001,Spring St 3rd Floor,6511.0,CT,-5:00
4693,2017-01-24,Amherst,,42.41297,79 - 81 Sunderland Rd.,-72.531674,"Village Center North Amherst, LLC",1002.0,MA,-5:00
4697,2017-03-16,New bedford,Friends,41.659574,2301 Purchase St.,-70.935174,Friends Realty Inc.,2746.0,MA,-5:00
4701,2017-03-17,Woodland,Roth_,38.742175,13500 County Road 100,-121.76799999999999,"Roth, John",95776.0,CA,-8:00
4703,2017-03-22,Woodland,Heidrick,38.748989,12972 County Rd 102,-121.73053600000001,Heidrick - Tooby Ranch,95776.0,CA,-8:00
4704,2017-03-21,Woodland,Barrios,38.758921,12465 County Road 98,-121.80638799999998,Barrios Farming,95695.0,CA,-8:00
4705,2017-03-21,Orland,Erickson,39.710945,6728 Road 24,-122.17155,Erickson - RM,95963.0,CA,-8:00
4707,2017-03-20,Hyannis,,41.679745000000004,350 Kidds Hill Rd.,-70.299799,"Davlin Realty, LLC",2601.0,MA,-5:00
4713,2017-03-24,Byfield,,42.750209999999996,1 Elm St.,-70.89669599999999,Governor's Academy - Wilkie Center,1922.0,MA,-5:00
4718,2017-03-30,Norton,Norton,41.958667999999996,36 Clapp St.,-71.18087299999999,Norton Solar 2,2766.0,MA,-5:00
4720,2017-03-31,Norton,Norton,41.960776,20 Clapp Street,-71.181043,Norton Solar 1,2766.0,MA,-5:00
4721,2017-03-30,Weymouth,Gideon,42.189617999999996,293-317 Libbey Industrial Pkwy.,-70.936397,Gideon LLC,2189.0,MA,-5:00
4723,2017-04-04,Lincoln hills,Sun,38.868574,1098 Sun City Lane,-121.276591,Sun City LH - Golf,95648.0,CA,-5:00
4728,2017-04-04,Lawrence,,,10 Railroad St.,,SED - LFDCS - 10 Railroad Street,1841.0,MA,-5:00
4730,2017-03-04,Concordia,Evans,,401 N. Outer Rd.,,Evans Equipment Inc.,64020.0,MO,-6:00
4731,2017-04-07,Norton,Norton,,12 Hill St.,,Norton Development Inc.,2766.0,MA,-5:00
4737,2017-04-10,Hadley,Devine,,26 Knightly St,,"Devine Farms, Inc.",1035.0,MA,-5:00
4739,2017-04-10,Oroville,New,,5640 Lincoln Blvd,,New Hope Church,95966.0,CA,-8:00
4740,2017-04-11,Haverhill,,,93 Downing Ave.,,SED - Haverhill - Maintenance Garage,1830.0,MA,-5:00
4741,2017-04-12,Bloomington,Bloomington,,18026 Valley Blvd.,,Bloomington - Phase 2,92316.0,CA,-8:00
4743,2017-04-12,Williams,Pennebaker,,4955 Freshwater Rd.,,Pennebaker Residence,95987.0,CA,-8:00
4744,2017-04-13,Marysville,Johl,,11185 Hwy 70,,Johl Orchards,95901.0,CA,-8:00
4747,2017-04-28,Lunenburg,SED,,1079 Massachusetts Ave.,,SED - Lunenburg High School,1462.0,MA,-5:00
4750,2017-04-17,North andover,RCG,,39 High St.,,"RCG North Andover Mills, LLC",1845.0,MA,-5:00
4752,2017-04-17,Barre,,,441 Wheelwright Rd.,,Barre - DPW Building,1005.0,MA,-5:00
4753,,,Horner,,,,,,,
4754,2017-03-27,Rio oso,Indian,,1504 Pacific Ave.,,Indian Hills Land Company,95674.0,CA,-8:00
4760,2017-04-19,Madera,Quad,,31003 Avenue 12,,Quad 7 - Phase 2,93638.0,CA,-8:00
4763,2017-04-26,Winton,Crane,,1655 Oakdale Rd.,,Crane - Orchards,95388.0,CA,-8:00
4764,2017-04-26,Winton,Crane,,1655 Oakdale Rd,,Crane - Cattle,95388.0,CA,-8:00
4766,2017-04-20,Pleasant grove,Scheidel,,1510 W Cattelet Road,,Scheidel Ranch - Shop,95668.0,CA,-8:00
4767,2017-04-20,Pleasant grove,Scheidel,,1510 Cattlet Road,,Scheidel Ranch - Tractor,95668.0,CA,-8:00
4772,2017-04-28,Malden,SED,,99 Crystal St.,,SED - Malden Catholic High School,2148.0,MA,-5:00
4779,2017-05-11,Yuba city,The,,425 Franklin Rd.,,The Muffler Shop,95993.0,CA,-8:00
4780,2017-04-26,Maxwell,Carvalho_,,548 N. California Ave.,,"Carvalho, David",95955.0,CA,-8:00
4790,2017-05-15,Deerfield,Eaglebrook,,271 Pine Nook Rd,,Eaglebrook School - Edward P. Evans Buliding,1342.0,MA,-5:00
4791,2017-05-16,Pacific,Jan,,4180 Doc Sargent Rd.,,Jan Phillips Learning Center,63069.0,MO,-5:00
4792,2017-05-17,Southington,Supreme,,49 Depaolo Drive,,Supreme Forest Products,6489.0,CT,-5:00
4793,2017-04-25,Medfield,Medfield,,114 North St.,,Medfield Public Safety Building,2052.0,MA,-5:00
4797,2017-05-22,Haverhill,Bradford,,,,Bradford Solar Electric Power Plant I,1830.0,MA,-5:00
4798,2017-05-22,Haverhill,Bradford,,,,Bradford Solar Electric Power Plant II,1830.0,MA,-5:00
4799,2017-05-22,Haverhill,Bradford,,,,Bradford Solar Electric Power Plant III,1830.0,MA,-5:00
4800,2017-05-22,Haverhill,Bradford,,,,Bradford Solar Electric Power Plant IV,1830.0,MA,-5:00
4801,2017-05-22,Haverhill,Bradford,,,,Bradford Solar Electric Power Plant V,1830.0,MA,-5:00
4802,2017-05-22,Watsonville,System,,512 Casserly Rd.,,"System USA, Inc.",95076.0,CA,-8:00
4806,2017-05-23,Quincy,Curry,,370 Copeland Street,,Curry Hardware - Quincy,2169.0,MA,-5:00
4808,2017-05-25,Sherborn,SED,,7 Butler St.,,SED - Town of Sherborn - CMD Garage,1770.0,MA,-5:00
4812,2017-05-30,Framingham,,,280 Old Connecticut Path,,SED - MetroWest YMCA - Framingham,1701.0,MA,-5:00
