site_id,name,activationDate,line1,city,state,postal,timezone,latitude,longitude,csv_name,size
3930,General Woodworking - 224 Walker Street,2016-01-28,224 Walker St.,Lowell,MA,18501,-5:00,42.6405765,-71.33001429999999,General,
3931,Lincoln Woods - Ground Mount,2016-01-28,50 Wells Rd.,Lincoln,MA,1773,-5:00,42.4161815,-71.3238879,Lincoln,
3932,Lincoln Woods - Roof Mount,2016-01-28,50 Wells Rd.,Lincoln,MA,1773,-5:00,42.4161815,-71.3238879,Lincoln,
3933,Sky Buffet,2016-01-28,340 E. Main St.,Milford,MA,1757,-5:00,42.1527242,-71.4925011,Sky,
3934,Select Development - Somerville,2016-01-28,66 Union Sq.,Somerville,MA,2143,-5:00,42.3798617,-71.09510159999999,Select,
3945,,2016-02-01,23291 E. River Rd.,Escalon,CA,95320,-8:00,37.759693,-121.02129599999999,Hoff_,
3947,,,,,,,,,,Payne,1004.4
3954,Rivermaid Green,2016-01-07,6011 E. Pine St.,Lodi,CA,95240,-8:00,38.13497,-121.241025,Rivermaid,
3955,,,,,,,,,,Rivermaid,
3958,Sutter Rice,2016-02-02,1429 Acacia Ave.,Sutter,CA,95776,-8:00,39.149136999999996,-121.75271550000001,,483.6
3959,"Packaging Specialist, Inc.",2016-02-02,3663 Feather River Blvd.,Olivehurst,CA,95961,-8:00,39.059983,-121.57739099999999,Packaging,
3962,Tony Kent IGS,2016-02-03,8 Gages Way,South dennis,MA,2660,-5:00,41.7037477,-70.1470421,Tony,310.6
3963,Tango Construction,2016-02-03,134 Crawford St.,Fitchburg,MA,1420,-5:00,42.56349470000001,-71.7630822,Tango,54.6
3968,Rivermaid Red,2016-01-07,6011 E. Pine St.,Lodi,CA,95240,-8:00,38.13497,-121.241025,Rivermaid,
3970,General Woodworking - 299 Western Avenue,2016-02-01,299 Western Ave.,Lowell,MA,1851,-5:00,42.640231799999995,-71.322467,General,113.84
3977,College City - Dryer,2016-02-09,7521 Tule Rd.,Arbuckle,CA,95912,-8:00,39.0128571,-121.9814267,College,
3978,JLS Mailing Services,2016-02-10,672 Crescent St.,Brockton,MA,2302,-5:00,42.0819828,-70.9925046,JLS,
3979,College City - Pump,2016-02-11,7521 Tule Rd.,Arbuckle,CA,95912,-8:00,39.0128571,-121.9814267,College,
3980,Duval's Pharmacy,2016-02-10,571 Washington St.,Whitman,MA,2382,-5:00,42.0806968,-70.9371745,Duval_s,91.26
3986,Huntley Residence,2016-02-12,,Barnstable,MA,2601,-5:00,41.65672070000001,-70.30035720000001,,
3988,,2016-02-12,25 Bodwell St.,Avon,MA,2322,-5:00,42.1255713,-71.0526553,BC,60.84
3991,Berkey Residence,2016-02-16,756 Main St.,Cotuit,MA,2635,-5:00,41.6211924,-70.4345905,Berkey,4.8
4025,Driscoll Residence,2016-02-22,Evans Rd.,Osterville,MA,2655,-5:00,41.632017700000006,-70.37562109999999,Driscoll,
4027,"SSG Douglas A. King Builders, Inc.",2016-02-23,475 Washington St.,Wrentham,MA,2093,-5:00,42.0585096,-71.29623690000001,SSG,
4031,HBS - Travis Hall,2016-02-29,25 Travis St.,Allston,MA,2134,-5:00,42.3622734,-71.128963,HBS,33.55
4032,Butman Project,2016-02-29,19 Pond St.,Gloucester,MA,1930,-5:00,42.6292816,-70.6429797,Butman,252.34
4033,Dodge Street Realty,2016-02-29,150 Eastern Ave.,Gloucester,MA,1930,-5:00,42.6261997,-70.6387579,Dodge,
4034,"Tempus Unlimited, Inc.",2016-02-29,600 Technology Center Dr.,Stoughton,MA,2072,-5:00,42.154858399999995,-71.06528370000001,Tempus,109.2
4035,Robert Fronitero,2016-02-29,11 Pond Rd.,Gloucester,MA,1930,-5:00,42.6285706,-70.6412442,,
4036,Julian Dixon Library PV,2016-02-29,4975 Overland Ave,Culver city,CA,90230,-8:00,34.0076229,-118.3970701,Julian,
4038,A C Bilbrew Library,2016-03-01,150 E. El Segundo Blvd.,Los angeles,CA,90061,-8:00,33.916081899999995,-118.2723047,A,120.78
4040,Community School,2016-03-01,1 Community School Dr.,Sun valley,IDAHO,83353,-7:00,43.6891033,-114.3530637,Community,15.39
4041,Aster Group - Brooks Street,2016-03-01,220 Brooks St.,Worcester,MA,1606,-5:00,42.318228000000005,-71.7999812,Aster,650.0
4042,"Scheidel, Aaron",2016-03-01,1458 W. Catlett Rd.,Pleasant grove,CA,95668,-8:00,38.843095899999994,-121.56654569999999,Scheidel_,
4047,"C.L. Bailey Company, Main Bldg",2016-03-02,19042 Lawrence 1240,Marionville,MO,65705,-6:00,36.9912273,-93.626015,C_L_,24.71
4048,,2016-03-02,1651 S. 22nd Street,Ozark,MO,65721,-6:00,37.0049439,-93.18330999999999,BK_P,11.48
4057,Danna Farms - Yuba City,2016-03-08,2765 Young Rd.,Yuba city,CA,95993,-8:00,39.166920000000005,-121.668901,Danna,
4059,"Dunbar, Jason",2016-03-09,4100 Pleasant Grove Rd.,Pleasant grove,CA,95668,-8:00,38.864307200000006,-121.48777079999999,Dunbar_,11.16
4061,Double D Farms - Dunbar,2016-03-09,4100 Pleasant Grove Blvd.,Pleasant grove,CA,95668,-8:00,38.7753508,-121.39347439999999,Double,90.72
4065,Waltham Lumber Building Materials,2016-03-10,71 Massasoit St.,Waltham,MA,2453,-5:00,42.377093200000004,-71.22463559999998,Waltham,145.7
4070,DeRuosi Nut,2016-03-14,25055 E. Arthur Rd.,Escalon,CA,95320,-8:00,37.80532,-121.002503,DeRuosi,
4071,Henderson,2016-03-15,2551 Farmlan Rd.,Meridian,CA,95957,-8:00,39.17112,-121.907025,Henderson,
4072,"Trinity Private Equity Group, Kimball",2016-02-15,925 S Kimball Ave,Southlake,TX,76092,-5:00,32.9275121,-97.11368900000001,Trinity,31.72
4074,Heidrick - Huff Pumps,2016-03-16,12972 County Road 102,Woodland,CA,95776,-8:00,38.7504677,-121.73289950000002,Heidrick,
4076,,,,,,,,,,Baloian,
4077,Double E Farms #12,2016-02-01,,Frenso,CA,93725,-8:00,36.6765725,-119.71943770000001,Double,
4078,Sunworks Nevada,2016-03-17,3555 Airway Dr.,Reno,CA,89511,-8:00,39.4695039,-119.7692946,,
4082,"Geisbrecht, Brandon",2016-03-21,2369 Highway 45,Glenn,CA,95943,-8:00,39.5683202,-122.011954,Geisbrecht_,28.35
4084,Innovative Produce - Pump,2016-03-22,2165 W. Main St.,Santa maria,CA,93458,-8:00,34.9568,-120.491973,Innovative,
4085,Greenwald Residence,2016-03-23,43 Walnut St.,Upton,MA,1568,-5:00,42.18784,-71.57640579999999,,7.88
4089,,2016-03-28,7020 Cana Hwy.,Chico,CA,95928,-8:00,39.840420200000004,-122.01621609999998,Pine,
4092,Innovative Produce - Shop,2016-03-22,1615 W. Main St.,Santa maria,CA,93458,-8:00,34.9542791,-120.4704795,Innovative,489.6
4099,Plumb House,2016-03-29,10 Industrial Rd.,Milford,MA,2302,-5:00,42.1406828,-71.4910171,Plumb,
4100,Cohen / Stapleton Residence,2016-03-28,33 Kingsbury Rd.,Chestnut hill,MA,2467,-5:00,42.3291848,-71.16986999999999,,
4101,DeValentine Farms,2016-03-30,2890 Bear River Dr.,Rio oso,CA,95674,-8:00,38.978552,-121.50738600000001,DeValentine,430.9
4102,Pine Creek - 700,2016-03-30,7020 Cana Hwy.,Chico,CA,95928,-8:00,39.840420200000004,-122.01621609999998,Pine,
4106,Clark Land Co.,2016-03-30,705 County Road Y,Butte city,CA,95920,-8:00,39.3920881,-121.9554736,Clark,99.23
4108,Menezes Bros. Inc.,2016-03-31,100 Canyon Way,Sparks,NV,89434,-8:00,39.510319700000004,-119.64935320000001,,487.94
4112,21 Stratsol LLC,2016-04-07,21 Strathmore Rd.,Natick,MA,1760,-5:00,42.2963631,-71.3847787,21,
4115,"Mitsubishi Electric PV System, Cypress",2016-04-01,5900 Katella Ave.,Cypress,CA,90630,-8:00,33.8021143,-118.03013590000002,,
4117,BUCRA - Roof Mount,2016-04-11,1121 Richvale Hwy.,Richvale,CA,95974,-8:00,39.491494,-121.74085900000001,BUCRA,113.4
4120,Nelson - Pump,2016-04-13,2789 Pleasant Grove Rd.,Pleasant grove,CA,95668,-8:00,38.903771500000005,-121.49388379999999,Nelson,432.0
4121,,,,,,,,,,Williams,658.8
4123,Enright LLC,2016-04-24,100 Business Park Dr.,Tyngsboro,MA,1879,-5:00,42.6842225,-71.446541,Enright,
4126,Fedora Farms Inc.,2016-03-12,2551 Farmlan Rd.,Merdian,CA,95957,-8:00,39.17112,-121.907025,Fedora,
4132,Bank of Bolivar - Annex,2016-04-21,575 S. Main Ave.,Bolivar,MO,65613,-6:00,37.6084709,-93.4090214,Bank,19.64
4133,Bank of Bolivar - Keeling Place,2016-04-21,107 Keeling Pl.,Bolivar,MO,65613,-6:00,37.609004999999996,-93.4095648,Bank,
4134,Bank of Bolivar - Fair Grove Branch,2016-04-21,40 N. Main St.,Fair grove,MO,65648,-6:00,37.384410100000004,-93.1508698,Bank,
4135,Bank of Bolivar - West Broadway Branch,2016-04-21,2126 W. Broadway St.,Bolivar,MO,65613,-6:00,37.6123154,-93.4346333,Bank,25.25
4136,"O'Reilly Hospitality - Town Place Suites, Joplin",2016-04-21,4026 Arizona Ave.,Joplin,MO,64804,-6:00,37.044025500000004,-94.48130379999999,O_Reilly,
4137,Macadoodles,2016-04-21,1439 Us-60,Republic,MO,65738,-6:00,37.1331848,-93.4576443,Macadoodles,25.25
4138,"O'Reilly Hospitality - Baymont Inn, Branson",2016-04-21,1000 W Main St,Branson,MO,65616,-6:00,36.644164399999994,-93.2321172,O_Reilly,
4139,"Bank of Bolivar, Springfield Ave",2016-04-21,495 S Springfield Ave,Bolivar,MO,65613,-6:00,37.608520399999996,-93.4086353,Bank,25.25
4140,Tulare City School District Solar Project Maple,2016-04-21,1132 N. Seventh Street,San jose,CA,95112,-8:00,37.3620568,-121.89988079999999,Tulare,
4144,Anacortes City Hall,2016-04-22,904 6th St.,Anacortes,WA,98221,-8:00,48.517770399999996,-122.611415,Anacortes,21.45
4148,COE Orchard Equipment,2016-04-25,3453 Riviera Rd.,Live oak,CA,95953,-8:00,39.303332,-121.675702,COE,
4150,State Supply Corp.,2016-04-27,195 High St.,Ipswich,MA,1938,-5:00,42.694100899999995,-70.85979420000001,State,24.26
4151,Provincetown Inn,2015-12-01,1 Commercial St.,Provincetown,MA,2657,-5:00,42.0376425,-70.1957199,Provincetown,101.4
4155,East Coast Welding - Phase 2,2016-04-29,4 Malcolm Hoyt Dr.,Newburyport,MA,1950,-5:00,42.7989109,-70.8914715,East,54.9
4157,HBS - Shad Hall,2016-05-02,Western Avenue,Cambridge,MA,,-5:00,42.3636136,-71.1250116,,49.92
4160,Nardone Electric - 160 Olympia Avenue,2016-05-02,160 Olympia Ave.,Woburn,MA,1801,-5:00,42.499813200000006,-71.141788,Nardone,94.64
4171,,2016-05-12,1285 Sankey Rd.,Nicolaus,CA,95659,-8:00,38.775301,-121.573729,Willey_,
4177,Metrowest Appraisal Services,2016-05-19,10 Cochituate St.,Natick,MA,1760,-5:00,42.285739899999996,-71.3501726,,
4185,Bridge Church,2016-05-19,3438 E. Ashlan Ave.,Fresno,CA,93726,-8:00,36.7936848,-119.7675071,Bridge,132.3
4187,R67 Ranch,2016-05-19,Road 67,Butte city,CA,95920,-8:00,39.4199908,-121.9412915,R67,
4190,NEI Solar,2016-05-23,91 Main St.,Marlborough,MA,1752,-5:00,42.3473806,-71.5460133,,24.26
4193,Toms River MUA,2016-05-19,340 W. Water St.,Toms river,NJ,8753,-5:00,39.9546136,-74.2055052,Toms,
4200,,,,,,,,,,4,75.95
4201,Stockton R-1 School District,2016-05-27,906 South St.,Stockton,MO,65785,-6:00,37.6911421,-93.795454,Stockton,
4207,Colusa Rice A - Flat Warehouse #2,2016-06-01,2889 Niagara Ave.,Colusa,CA,95932,-8:00,39.179523700000004,-122.0000097,Colusa,148.8
4208,Colusa Rice B - Dryer #2,2016-06-01,2889 Niagara Ave,Colusa,CA,95932,-8:00,39.179523700000004,-122.0000097,Colusa,
4209,Colusa Rice C - Dryer #1 (NEM),2016-06-01,2889 Niagara Ave.,Colusa,CA,95932,-8:00,39.179523700000004,-122.0000097,Colusa,200.88
4210,"Mid-South Steel Products, Inc.",2016-06-01,2071 Corporate Circle,Cape girardeau,MO,63703,-6:00,37.278419899999996,-89.5448229,Mid_South,
4212,DMG - Rice,2016-06-03,,Glenn,CA,95943,-8:00,39.597402,-122.026918,DMG,51.84
4213,PAWS,2016-06-03,1250 Pool Station Rd.,San andreas,CA,96249,-8:00,38.1869503,-120.68932240000002,PAWS,132.3
4217,Interstate Mat Corp. - Cucinotta (Phase 1),2016-06-07,32 Norfolk Ave.,South easton,MA,2375,-5:00,42.0476409,-71.07605459999999,,29.76
4220,Superior Surface Solutions,2016-06-06,701 Woodswether St,Kansas city,MO,,-6:00,39.108334,-94.59230500000001,Superior,25.25
4221,Cape Ann Forge Trust,2017-03-15,44 Whittemore St.,Gloucester,MA,1930,-5:00,42.6186614,-70.6769328,Cape,111.51
4228,Van Dyke - Lincoln,2016-06-08,6015 Waltz Rd.,Lincoln,CA,95648,-8:00,38.937544700000004,-121.4004753,Van,85.05
4229,Van Dyke - Pleasant Grove,2016-06-08,4416 Pleasant Grove Rd.,Pleasant grove,CA,95668,-8:00,38.856107,-121.483376,Van,
4234,Medfield Wastewater Treatment Plant,2016-06-13,99 Old Bridge St.,Medfield,MA,2052,-5:00,42.1904491,-71.33306879999999,Medfield,237.15
4236,J.P. Rivard Trailer Sales Inc.,2016-06-01,1 Ward Way,North chelmsford,MA,1863,-5:00,42.6332321,-71.409925,,
4237,West Sacramento - Bridge District Water,2016-06-14,809 Ball Park Ave.,West sacramento,CA,95691,-8:00,38.5696885,-121.53149920000001,West,81.1
4244,Bieber Ranch,2016-05-18,654-300 Hwy. 299,Nubieber,CA,96068,-8:00,41.1042581,-121.15847009999999,Bieber,100.44
4250,"Vintage Vettes, LLC",2016-06-17,319 E 10th Ave,Kansas city,MO,64116,-6:00,39.126447799999994,-94.5762261,Vintage,25.25
4251,"O'Reilly Hospitality - Cambria Suites, TX",2016-06-21,7500 Parkwood Blvd.,Plano,TX,75024,-6:00,33.0810673,-96.8173061,O_Reilly,77.47
4252,"Route 109 Self Storage, Inc.",2016-06-20,1575 Main St.,Millis,MA,2054,-5:00,42.1588711,-71.38911949999999,Route,368.28
4261,,,,,,,,,,Augusta,
4262,,,,,,,,,,Augusta,
4263,,,,,,,,,,Augusta,
4264,,,,,,,,,,Augusta,
4266,Bill John Residence,2016-06-29,8951 Longview Rd,Kansas city,MO,64134,-6:00,38.9153349,-94.4843418,Bill,10.71
4267,HBS - Chao Center,2016-06-29,49 Harvard Way,Cambridge,MA,2163,-5:00,42.3666422,-71.1199318,HBS,65.84
4268,Jimary Land Trust,2016-07-01,11 Parker St.,Gloucester,MA,1930,-5:00,42.6156729,-70.65077070000001,Jimary,
4269,Nor'east Cleaners,2016-06-29,6 Thatcher Rd.,Gloucester,MA,1930,-5:00,42.6185781,-70.6417863,,23.87
4282,Palmyra LLC / Unique Smile,2016-07-11,21 Main St.,Milford,MA,1757,-5:00,42.1439898,-71.5142501,,
4283,Scully Packing - Scotts Valley,2016-07-08,2180 Scotts Valley Rd.,Lakeport,CA,95453,-8:00,39.063058000000005,-122.945591,Scully,
4284,"Nelson, EC",2016-07-11,4615 Bear River Drive,Rio oso,CA,95674,-8:00,38.978696899999996,-121.448947,Nelson_,50.4
4291,,2016-07-13,120 30th St.,Bakersfield,CA,93301,-8:00,35.3875378,-119.00361229999999,Kern,
4295,Dolan Funeral Home,2016-07-13,106 Middlesex St.,Chelmsford,MA,1863,-5:00,42.6363804,-71.3738553,Dolan,
4296,SED - Thoreau Farms,2016-07-13,341 Virginia Rd.,Concord,MA,1742,-5:00,42.468771000000004,-71.31110770000001,SED,6.24
4297,Pierce City Schools Vocational Bldg,2016-07-22,E Adams St.,Pierce city,MO,65723,-6:00,36.947857,-93.99920440000001,Pierce,25.25
4298,Pierce City Schools Weatherly Field House,2016-06-22,301 N. Myrtle St.,Pierce city,MO,,-5:00,36.9479402,-94.0003012,Pierce,
4299,Augusta V,2016-07-15,152 Hampton House Rd.,Newton,NJ,7860,-5:00,41.105102,-74.72663299999999,Augusta,
4301,Hampton Properties,2016-07-15,113 -115 Elm St.,Worcester,MA,1609,-5:00,42.2662245,-71.8140955,Hampton,9.77
4320,Patel Realty Inc.,2016-09-01,427 Plymouth Ave.,Fall river,MA,2721,-5:00,41.695476,-71.153415,Patel,87.36
4322,Pierce City High School,2016-09-06,300 N. Myrtle,Pierce city,MO,65723,-6:00,36.9481353,-93.99927120000001,Pierce,96.14
4323,Pierce City Middle School,2016-09-06,300 N. Myrtle St.,Pierce city,MO,65723,-6:00,36.9481353,-93.99927120000001,Pierce,65.03
4324,Pierce City Elementary School,2016-09-06,400 Gibbs Ave.,Pierce city,MO,65723,-6:00,36.9453751,-93.997435,Pierce,
4326,Brownsville Elementary School,2016-09-07,5870 Rockfish Gap Turnpike,Crozet,VA,22923,-5:00,38.053005,-78.70427590000001,Brownsville,130.41
4332,Hall Residence - Kansas City,2016-09-05,815 E. 5th St.,Kansas city,MO,64106,-6:00,39.110005799999996,-94.57378759999999,Hall,11.22
4334,VADCOD Enterprises LLC,2016-09-05,25 Marion Dr.,Kingston,MA,2364,-5:00,41.9772178,-70.7181015,VADCOD,64.79
4337,Monticello High School,2016-09-06,1400 Independence Way,Charlottesville,VA,22902,-5:00,37.9989866,-78.4895468,Monticello,267.03
4341,"15 South St. LLC - American Athletic Shoe Co., Inc.",2016-09-13,15 South St.,Ware,MA,1082,-5:00,42.2584842,-72.2406353,15,72.0
4343,Epiphany School,2016-09-14,55 Sharp St.,Dorchester,MA,2124,-5:00,42.293164700000005,-71.06602109999999,,24.26
4344,"Stegall, Earl",2016-09-14,1953 Lurline Ave.,Colusa,CA,95932,-8:00,39.2166418,-122.03104779999998,Stegall_,
4345,Campbell - Abington,2016-09-15,78 Dunbar St.,Abington,MA,2351,-5:00,42.105238899999996,-70.9436505,,
4346,Mason Home,2016-09-15,207 Old Concord Rd.,Lincoln,MA,1773,-5:00,42.4259695,-71.3439559,,
4348,Highland Manor Realty Trust,2016-09-15,493 Lancaster Street,Leominster,MA,1453,-5:00,42.5116485,-71.74162729999999,,91.08
4350,,2016-09-15,"WR1 W Side, Wagner Ave.",Arbuckle,CA,95912,-8:00,39.017571200000006,-122.05919909999999,T_P,102.06
4351,Rolling Hills Church,2016-09-19,800 White Rock Rd.,El dorado hills,CA,95762,-8:00,38.6404607,-121.07340330000001,Rolling,
4353,Durham Unified School District,2016-09-19,9420 Putney Dr.,Durham,CA,95938,-8:00,39.6482917,-121.80347330000001,Durham,
4355,,,,,,,,,,Milton,993.51
4356,"Heier, Thomas",2016-09-12,5440 E. Butte Rd.,Live oak,CA,95982,-8:00,39.211449,-121.716578,Heier_,
4357,,2016-09-18,Friel Rd.,Arbuckle,CA,95912,-8:00,38.9912487,-122.01747379999999,T_P,
4358,,2016-09-19,GB 1 S.E. Access Rd. Greenbay Rd.,Arbuckle,CA,95912,-8:00,38.9654931,-122.05803700000001,T_P,
4359,SED - Clark Memorial YMCA,2016-11-01,155 Central St.,Winchendon,MA,1475,-5:00,42.683433,-72.0460277,,279.72
4360,,2016-09-20,411 Bawter Road,Arbuckle,CA,95912,-8:00,38.963991,-122.034765,A_H,
4361,Mumma Brothers A,2016-09-20,7645 Mumma Rd.,Arbuckle,CA,95912,-8:00,38.965948,-121.95392700000001,Mumma,167.4
4362,Mumma Brothers B,2016-09-21,583 College City Rd.,Arbuckle,CA,95912,-8:00,38.972629,-121.997114,Mumma,257.04
4363,Lylburn Downing Middle School,2016-09-01,302 Diamond St.,Lexington,VA,24450,-5:00,37.7860069,-79.4339068,Lylburn,100.48
4367,Sill Farms - Pleasant Grove,2016-09-01,5072 Pacific Ave.,Pleasant grove,CA,95668,-8:00,38.836588,-121.52535,Sill,306.18
4368,SED Clark Memorial YMCA - Fieldhouse,2016-09-22,155 Central St.,Winchendon,MA,1475,-5:00,42.683433,-72.0460277,,204.12
4374,"Sutton, Mark",2016-09-28,205 Elm St.,Maxwell,CA,95955,-8:00,39.278363,-122.1972653,Sutton_,5.15
4378,Columbia Elevator,2016-09-29,380 Horace St,Bridgeport,CT,6610,-5:00,41.2032126,-73.1761884,Columbia,400.2
4379,Shiloh Baptist Church,2016-08-31,477 Broad St.,Bridgeport,CT,6604,-5:00,41.1699117,-73.188131,Shiloh,
4380,"WJL Acquisitions, LLC",2016-10-01,50 Millbrook St.,Worcester,MA,1606,-5:00,42.287377899999996,-71.8024322,,
4381,"Janis Research Company, LLC - Building 2",2016-10-01,225 Wildwood Ave.,Woburn,MA,1801,-5:00,42.49203189999999,-71.13436109999999,Janis,151.2
4382,2nd Chance Solar,2016-10-01,881 Marlboro St.,Keene,NH,3431,-5:00,42.9160755,-72.2287176,2nd,56.7
4388,Littleworth Road Solar,2016-07-01,66 Littleworth Rd.,Dover,NH,3820,-5:00,43.1875306,-70.9123904,Littleworth,334.53
4389,75 DeMaio Drive,2016-09-06,75 DeMaio Dr.,Milford,CT,6460,-5:00,41.206362,-73.07477800000001,75,87.42
4398,Ridgetop Warehouse Company,2016-10-13,5520 Loretz Rd.,Willows,CA,95988,-8:00,39.3551658,-122.19025069999999,Ridgetop,
4402,Beta LLC,2016-10-01,218 Willard St.,Leominster,MA,1453,-5:00,42.4949723,-71.73634440000001,Beta,115.32
4407,Corder Farms - Shop,2016-10-19,540-225 Little Valley Rd.,Mcarthur,CA,96056,-8:00,40.958492,-121.26633170000001,Corder,
4408,Bricktree LLC - Cenedella Masonry Inc.,2016-10-20,35 Depot St.,Milford,MA,1757,-5:00,42.1375572,-71.514853,,24.26
4411,Corder Farms - George,2016-10-20,540-855 Little Valley Road,Mcarthur,CA,95056,-8:00,41.014574200000006,-121.3081078,Corder,8.51
4412,Corder Farms - Pittville B,2016-10-20,541-860 Pittville Rd.,Mcarthur,CA,96056,-8:00,41.014282,-121.31692199999999,Corder,
4413,Corder Farms - Tarron,2016-10-20,540-255 Little Valley Road,Mcarthur,CA,96056,-8:00,41.008300399999996,-121.31444850000001,Corder,8.32
4414,Corder Farms - Travis,2016-10-20,542-565 Little Valley Rd.,Mcarthur,CA,96056,-8:00,41.020693,-121.307355,Corder,12.6
4416,Hoboken LLC,2016-10-20,2 Beach St.,Milford,MA,1757,-5:00,42.142831,-71.5125575,,23.94
4427,Two Squares LLC,2016-10-26,26 Farwell St.,Newton,MA,2460,-5:00,42.3659146,-71.2171638,,
4429,Hank Ashforth - 22 Spectacle Lane,2016-10-01,22 Spectacle Ln.,Ridgefield,CT,6877,-5:00,41.250192999999996,-73.480582,Hank,
4430,,,,,,,,,,Lodi,
4432,McGinnis Farms,2016-10-27,2583 County Road P,Artois,CA,95913,-8:00,39.6634258,-122.14059820000001,McGinnis,
4433,West Sacramento - City Hall,2016-10-31,1110 W. Capital Ave.,West sacramento,CA,95691,-8:00,38.581928600000005,-121.52339599999999,West,
4434,SED Clark Memorial YMCA - Main Building,2016-11-01,155 Central St.,Winchendon,MA,1475,-5:00,42.683433,-72.0460277,,74.4
4438,Hadley Date Gardens,2016-11-01,83555 Airport Blvd.,Thermal,CA,92274,-8:00,33.6407028,-116.20617460000001,Hadley,239.04
4439,Corder Farms - Bruce,2016-11-01,44800-45184 Dee Knoch Rd,Fall river mills,CA,96026,-8:00,41.0330997,-121.3831904,Corder,197.06
4440,Corder Farms - Pittville A East,2016-11-01,542-690 Little Valley Rd.,Mcarthur,CA,96056,-8:00,41.024344899999996,-121.31938500000001,Corder,
4441,Corder Farms - Redroc,2016-10-23,543-610 Little Valley Rd.,Mcarthur,CA,96056,-8:00,41.0292674,-121.32298529999998,Corder,
4442,277-279 Blake Street - First Floor,2016-11-04,"277-279 Blake St., 1st Fl.",New haven,CT,6515,-5:00,41.327055200000004,-72.95282409999999,277_279,9.92
4447,Corder Farms - Crum,2016-10-21,45885 Dee Knoch Rd.,Fall river mills,CA,96056,-8:00,41.028979,-121.3422987,Corder,
4455,Faith Lutheran Church,2016-10-21,667 E. 1st Ave.,Chico,CA,95926,-8:00,39.7415492,-121.83662530000001,Faith,17.55
4471,SED - Community Rowing Inc.,2016-11-01,20 Nonantum Rd.,Brighton,MA,2135,-5:00,42.35870870000001,-71.1656926,,
4472,Shred King,2016-11-16,12 Mear Rd.,Holbrook,MA,2343,-5:00,42.15232279999999,-71.02210440000002,,212.04
4475,Skin Perfect Medical Aesthetics,2016-10-07,10380 Foothills Blvd.,Rancho cucamonga,CA,91730,-8:00,34.1069178,-117.57824550000001,Skin,45.36
4478,"McArthur, George",2016-11-15,41581 McArthur Rd.,Mcarthur,CA,96056,-8:00,41.055375899999994,-121.45464709999999,McArthur_,218.7
4482,5H Farms,2016-11-29,5601 S. Hwy 59,Merced,CA,95340,-8:00,37.205892,-120.497698,5H,
4485,10 SPNSOL LLC (10 Speen),2016-11-29,10 Speen St.,Framingham,MA,1701,-5:00,42.3129304,-71.3908336,,48.36
4486,"Kidd, Robert",2016-11-29,8999 Holland Ave.,Durham,CA,95938,-8:00,39.632015,-121.805948,Kidd_,
4488,,2016-11-21,22075 County Road 99,Woodland,CA,95695,-8:00,38.613981,-121.78046599999999,Meek,50.4
4489,NorCal Nut,2016-11-01,1741 Evans Road,Williams,CA,95987,-8:00,39.076766299999996,-122.1840112,NorCal,
4495,SED - Carleton-Willard Village,2016-11-30,100 Old Billerica Rd.,Bedford,MA,1730,-5:00,42.5012112,-71.2589917,,
4504,20 SPNSOL LLC (20 Speen),2016-12-01,20 Speen St.,Framingham,MA,1701,-5:00,42.3128216,-71.39018420000001,,29.8
4509,West Sacramento - Fire Station 45,2016-06-14,2040 Lake Washington Blvd,West sacramento,CA,95691,-8:00,38.5524473,-121.53551850000001,West,97.44
4511,Corder Farms - Pittville A W,2016-11-01,542-690 Little Valley Rd.,Mcarthur,CA,96056,-8:00,41.024344899999996,-121.31938500000001,Corder,102.06
4514,Coraopolis - Felician Sisters,2016-12-12,1500 Woodcrest Ave.,Coraopolis,PA,15108,-5:00,40.5033276,-80.15780129999999,Coraopolis,530.1
4519,B S Realty,2016-12-15,92 Kilburn St.,New bedford,MA,2740,-5:00,41.6526317,-70.9244719,B,598.5
4526,Colusa Rice - Office,2016-11-00,2889 Niagara Ave.,Colusa,CA,95932,-8:00,39.179523700000004,-122.0000097,Colusa,20.46
4527,Tarke - North,2016-12-16,3540 Butte Rd,Sutter,CA,95982,-8:00,39.1599315,-121.8723624,Tarke,
4528,Tarke - South,2016-12-16,3540 Butte Rd.,Sutter,CA,95982,-8:00,39.1599315,-121.8723624,Tarke,142.56
4530,West Sacramento - Central Tank,2016-12-13,,West sacramento,CA,95691,-8:00,38.5804609,-121.53023400000001,West,
4531,Insurance Institute for Highway Safety,2016-12-01,988 Dairy Rd.,Ruckersville,VA,22968,-5:00,38.255162799999994,-78.3760072,Insurance,262.74
4537,Wermer's Corona Metro Bldg A,2016-12-21,151 W. Harrison St.,Corona,CA,92880,-8:00,33.884474299999994,-117.56583119999999,Wermer_s,127.14
4538,Oxford House - 262 Crescent Street,2016-09-09,262 Crescent St.,New haven,CT,6511,-5:00,41.3274152,-72.9414381,Oxford,9.92
4539,Spring St 1st Floor,2016-09-09,126 Spring St. 1st Floor,New haven,CT,6519,-5:00,41.293935499999996,-72.9341858,Spring,
4541,"Lewis, Scott",2016-12-22,4120 Barbara Jean Way,Medford,OR,97504,-8:00,42.332690500000005,-122.80188059999999,Lewis_,
4542,,2016-12-01,1202 Kleeman Way,Arbuckle,CA,95912,-8:00,39.0102697,-122.0587534,T_P,12.8
